,name,main_category,sub_category,image,link,ratings,no_of_ratings
64,"Panasonic 1 Ton 3 Star Inverter Split Air Conditioner (Copper, PM 2.5 Air Purification, 2022 Model, CS/CU-RU12XKYA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61mcsP4PwML._AC_UL320_.jpg,https://www.amazon.com/Panasonic-Conditioner-Purification-CS-CU-RU12XKYA/dp/B09R4DDVQV/ref=sr_1_71?qid=1679134240&s=kitchen&sr=1-71,4.2,317
65,"Amazon Basics 1 Ton, 5 Star, Wi-Fi Enabled Smart(Alexa/Google Assistant), Single Rotary Inverter Split AC (Copper Condense...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51s3yrWntML._AC_UL320_.jpg,https://www.amazon.com/AmazonBasics-1-5-Ton-Air-Conditioner/dp/B08J8QR9K7/ref=sr_1_72?qid=1679134240&s=kitchen&sr=1-72,3.6,88
66,"IFB 1 Ton 3 Star Twin Inverter Split Fastcool Silver Series AC (Copper, PM 0.3 Filter, IACI12SA3G3C, 2021 Model, Ivory Matte)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51mGLhKGN3L._AC_UL320_.jpg,https://www.amazon.com/IFB-Inverter-Split-Copper-IACI12SA3G3C/dp/B0866ML94M/ref=sr_1_73?qid=1679134240&s=kitchen&sr=1-73,4.1,45
67,"Samsung 1.5 Ton 5 Star Wi-fi Enabled, Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Ant...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71bYME6CHEL._AC_UL320_.jpg,https://www.amazon.com/Samsung-Technology-Convertible-Anti-Bacteria-AR18CYNANWK/dp/B0BRQB5YBM/ref=sr_1_74?qid=1679134240&s=kitchen&sr=1-74,4.1,142
68,"LG 1.5 Ton 3 Star DUAL Inverter Window AC (Copper, Convertible 4-in-1 cooling, HD Filter, 2022 Model, PW-Q18WUXA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51aDPQpzC2L._AC_UL320_.jpg,https://www.amazon.com/LG-Inverter-Convertible-cooling-PW-Q18WUXA/dp/B0BJBP7F1Z/ref=sr_1_75?qid=1679134240&s=kitchen&sr=1-75,4.2,5
69,"Lloyd 2.0 Ton 3 Star Inverter Split Ac (5 In 1 Convertible, Copper, Anti-Viral + Pm 2.5 Filter, 2023 Model, White With Sil...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/3194HYuCKML._AC_UL320_.jpg,https://www.amazon.com/Lloyd-Inverter-Convertible-Anti-Viral-GLS24I3FWSEV/dp/B0BRKY8MMB/ref=sr_1_76?qid=1679134240&s=kitchen&sr=1-76,,
70,"Lloyd 1.0 Ton 2 Star Fixed Speed Split AC (Copper, Anti-Viral + PM 2.5 Filter, 2023 Model, White, GLS12C2XWASD)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41pKfo8B+xL._AC_UL320_.jpg,https://www.amazon.com/Lloyd-Copper-Anti-Viral-Filter-GLS12C2XWASD/dp/B0BRKY7H99/ref=sr_1_77?qid=1679134240&s=kitchen&sr=1-77,3.9,451
71,"Voltas 2 Ton 5 Star, Inverter Split AC(Copper,4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 245V Vectra Plus, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41M7ocgxanL._AC_UL320_.jpg,https://www.amazon.com/Voltas-Adjustable-Inverter-Copper-VECTRA/dp/B0BBFWM5F9/ref=sr_1_78?qid=1679134240&s=kitchen&sr=1-78,4.1,145
72,"Lloyd 1.5 Ton 4 Star Fixed Speed Window Ac (Copper, 2023 Model, White With Golden Deco Strip, Glw18C4Ywgew)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61bAqnFCY8L._AC_UL320_.jpg,https://www.amazon.com/Lloyd-Window-Copper-Golden-GLW18C4YWGEW/dp/B0BRKX5WWK/ref=sr_1_76?qid=1679134241&s=kitchen&sr=1-76,3.6,23
73,"Voltas 1.5 Ton 3 Star, Fixed Speed Window AC (Copper, Turbo Mode, 2023 Model, 183 Vectra Pearl, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61hrzDc3aTL._AC_UL320_.jpg,https://www.amazon.com/Voltas-Window-183-Vectra-Pearl/dp/B0BSJ7KZLJ/ref=sr_1_77?qid=1679134241&s=kitchen&sr=1-77,,
74,"LG 2.0 Ton 3 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, 4 Way Swing, HD Filter with Anti-Vi...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51JFb7FctDL._AC_UL320_.jpg,https://www.amazon.com/LG-Convertible-Anti-Virus-Protection-RS-Q24ENXE/dp/B0BQ7GK9HW/ref=sr_1_78_mod_primary_new?qid=1679134241&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-78,2.7,3
75,"Voltas 1 Ton 3 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 123V Vectra Elite, Wh...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41e6oqY5-ZL._AC_UL320_.jpg,https://www.amazon.com/Voltas-Adjustable-123V-Vectra-Elite/dp/B0BQR2FW4Y/ref=sr_1_79_mod_primary_new?qid=1679134241&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-79,4.5,3
76,"LG 1.5 Ton 3 Star Hot & Cold DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, 4 Way Swing & Anti Allergic...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51hbo8yQ1EL._AC_UL320_.jpg,https://www.amazon.com/LG-Inverter-Convertible-Allergic-PS-H19VNXF/dp/B09NS5B6TP/ref=sr_1_80?qid=1679134241&s=kitchen&sr=1-80,4,265
77,"AmazonBasics 1 Ton 3 Star Split Ac (White, Copper, Anti Corrosion Coating)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71Z9+rx576L._AC_UL320_.jpg,https://www.amazon.com/AmazonBasics-Split-Copper-corrosion-coating/dp/B0BCGLVSVW/ref=sr_1_81?qid=1679134241&s=kitchen&sr=1-81,3.7,"3,157"
78,"Voltas 1.5 Ton 3 Star, Inverter Window AC (Copper, 2-in-1 Adjustable Mode, 2023 Model, 183V Vertis Elite, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61suRUG6A+L._AC_UL320_.jpg,https://www.amazon.com/Voltas-Adjustable-Inverter-Window-Copper/dp/B0BBFW95RD/ref=sr_1_82?qid=1679134241&s=kitchen&sr=1-82,3,2
79,"Panasonic 1 Ton 4 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, 4 Way ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61zXnk6ikEL._AC_UL320_.jpg,https://www.amazon.com/Panasonic-Convertible-additional-Purification-CU-NU12YKY4W/dp/B0BRHZ5L1Z/ref=sr_1_83?qid=1679134241&s=kitchen&sr=1-83,4,3
80,"Blue Star 1.5 Ton 5 Star Convertible 5 in 1 Cooling Inverter Split AC (Copper, 4 Way Swing, Stabalizer Free Operation, Dus...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51PxFWmK-dL._AC_UL320_.jpg,https://www.amazon.com/Blue-Star-Convertible-Stabalizer-IC518YNU/dp/B0BT117FDS/ref=sr_1_84?qid=1679134241&s=kitchen&sr=1-84,,
81,"Samsung 2 Ton 3 Star Wi-fi Enabled Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-bacterial Filter, 2023...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51pSParNYHL._AC_UL320_.jpg,https://www.amazon.com/Samsung-Inverter-Convertible-Anti-bacterial-AR24CYLZABE/dp/B0BRQD4L93/ref=sr_1_85?qid=1679134241&s=kitchen&sr=1-85,4,8
82,"LG 1 Ton 5 Star AI+ DUAL Inverter Wi-Fi Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Prot...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61eO9hzoLzL._AC_UL320_.jpg,https://www.amazon.com/LG-Convertible-Anti-Virus-Protection-RS-Q14GWZE/dp/B0BQM9HRYK/ref=sr_1_86?qid=1679134241&s=kitchen&sr=1-86,4.3,274
83,"Amazon Basics 1.5 Ton, 5 Star, Wi-Fi Enabled Smart(Alexa/Google Assistant), Twin Rotary Inverter Split AC (Copper Condense...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51s3yrWntML._AC_UL320_.jpg,https://www.amazon.com/AmazonBasics-1-5-Ton-Air-Conditioner/dp/B08J8SM4GD/ref=sr_1_87?qid=1679134241&s=kitchen&sr=1-87,3.4,39
84,Hitachi Split Ac - 1.5 Ton Shizen 3100S  Inverter - R32 - RSQG318HFEOF (Gold),appliances,Air Conditioners,https://m.media-amazon.com/images/I/417b-AztnjL._AC_UL320_.jpg,https://www.amazon.com/SPLIT-AC-HITACHI-INVERTER-RSQG318HFEOF/dp/B0B14LQ2H5/ref=sr_1_91?qid=1679134241&s=kitchen&sr=1-91,4,2
85,"Blue Star 0.8 Ton 3 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydr...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61QqYXeyX6L._AC_UL320_.jpg,https://www.amazon.com/Blue-Star-Hydrophilic-Self-Diagnosis-WFA309GN/dp/B0BDMN6XJ3/ref=sr_1_92?qid=1679134241&s=kitchen&sr=1-92,4.1,178
86,Voltas 1 Ton 3 Star Window AC (123 Lyi/123 LZF White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/71ovlk0vAwL._AC_UL320_.jpg,https://www.amazon.com/Voltas-Window-123-Lyi-LZF/dp/B00LWRFC1W/ref=sr_1_93?qid=1679134241&s=kitchen&sr=1-93,4.1,655
87,"Cruise 1 Ton [Portable Antibacterial Coating, Dust Filter, Air Purifier, Dehumidifier Portable Ac (Copper, Cpcatf-Pq3S12, ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61wH+RMNHLL._AC_UL320_.jpg,https://www.amazon.com/Cruise-Portable-Control-CPCATF-PQ3S12-Exhaust/dp/B08954XBS7/ref=sr_1_94?qid=1679134241&s=kitchen&sr=1-94,3.4,81
88,"Panasonic 2 Ton 4 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, 4 Way ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61ZzcguzB1L._AC_UL320_.jpg,https://www.amazon.com/Panasonic-Convertible-additional-Purification-CU-NU24YKY4W/dp/B0BRHZM946/ref=sr_1_95?qid=1679134241&s=kitchen&sr=1-95,2.9,3
89,"Panasonic 2 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, Twin Cool, PM 0....",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61U+94m1YiL._AC_UL320_.jpg,https://www.amazon.com/Panasonic-Convertible-additional-Purification-CU-ZU24ZKYF/dp/B0BRJJ7QHZ/ref=sr_1_96?qid=1679134241&s=kitchen&sr=1-96,5,1
90,"Blue Star 2 Ton 3 Star Convertible 4 in 1 Cooling Inverter Split AC (Copper, Smart Ready, Auto Defrost, Multi Sensors,Stab...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41K8zEvR84L._AC_UL320_.jpg,https://www.amazon.com/Blue-Star-Inverter-Copper-IA324YNU/dp/B09RFZVLZH/ref=sr_1_97?qid=1679134241&s=kitchen&sr=1-97,4,43
91,"Lloyd 1.5 Ton 2 Star Fixed Speed Split AC (Copper, Anti-Viral + PM 2.5 Filter, 2023 Model, White, GLS18C2XWASS)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41pKfo8B+xL._AC_UL320_.jpg,https://www.amazon.com/Lloyd-Copper-Anti-Viral-Filter-GLS18C2XWASS/dp/B0BRKY7D8X/ref=sr_1_98?qid=1679134241&s=kitchen&sr=1-98,4.1,234
92,"Carrier 1 Ton 3 Star Fixed Speed Split AC (Copper,Auto Cleanser, Economic Sleep Mode, High Density Filter for Dust Filtrat...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61IET4dPHRL._AC_UL320_.jpg,https://www.amazon.com/Carrier-Split-Copper-ESTER-filter/dp/B0B67S3JH9/ref=sr_1_99?qid=1679134241&s=kitchen&sr=1-99,3.9,134
93,Voltas SAC 123 Vectra Platina Fixed Window AC 1 Ton,appliances,Air Conditioners,https://m.media-amazon.com/images/I/710itwHC0zL._AC_UL320_.jpg,https://www.amazon.com/Voltas-Vectra-Platina-Fixed-Window/dp/B0BQYB5YVF/ref=sr_1_100?qid=1679134241&s=kitchen&sr=1-100,,
94,Hitachi SPLIT AC - 1.0 Ton HITACHI SHIZEN 3100S INVERTER - R32 - RAPG312HFEOZ1 (Gold),appliances,Air Conditioners,https://m.media-amazon.com/images/I/417b-AztnjL._AC_UL320_.jpg,https://www.amazon.com/SPLIT-AC-HITACHI-INVERTER-RAPG312HFEOZ1/dp/B09WDTYJ54/ref=sr_1_101?qid=1679134241&s=kitchen&sr=1-101,3.7,97
95,"Samsung 1 Ton 3 Star Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Easy Filter Plus (An...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71iTRaVQJiL._AC_UL320_.jpg,https://www.amazon.com/Samsung-Technology-Convertible-Anti-Bacteria-AR12CYLAMWK/dp/B0BRQCPCV3/ref=sr_1_102?qid=1679134241&s=kitchen&sr=1-102,4.2,229
96,"Daikin 1.5 Ton 5 Star Inverter Split AC (Copper, PM 1.0 Filter, 2022 Model, JTKJ50U, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/418VQew9c-L._AC_UL320_.jpg,https://www.amazon.com/Daikin-Inverter-Copper-Filter-JTKJ50U/dp/B09R4RZR83/ref=sr_1_100?qid=1679134243&s=kitchen&sr=1-100,4.3,12
97,"Panasonic 1.5 Ton 3 Star Hot and Cold Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, T...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71z2BRd3jbL._AC_UL320_.jpg,https://www.amazon.com/Panasonic-Convertible-additional-Purification-CU-KZ18ZKYF/dp/B0BRJFLLJX/ref=sr_1_101?qid=1679134243&s=kitchen&sr=1-101,5,2
98,"Whirlpool 1.5 Ton 4 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3I3...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51xzmzjFS7L._AC_UL320_.jpg,https://www.amazon.com/Whirlpool-Flexicool-Inverter-Convertible-Cooling/dp/B0BR5RCC7F/ref=sr_1_102?qid=1679134243&s=kitchen&sr=1-102,,
99,"Voltas 1.5 Ton 3 Star, Inverter Split AC(Copper, 5-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 183V Vertis Emeral...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41ACywlcM1L._AC_UL320_.jpg,https://www.amazon.com/Voltas-Adjustable-183V-Vertis-Emerald/dp/B0BQR1ZYNC/ref=sr_1_103?qid=1679134243&s=kitchen&sr=1-103,3.3,3
100,"Hitachi 1.5 Ton 5 Star Inverter Split AC (Copper, Dust Filter, 2022 Model, RSRG518HFEOZ1, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41AY1pk5oRL._AC_UL320_.jpg,https://www.amazon.com/Hitachi-Inverter-Copper-Filter-RSRG518HFEOZ1/dp/B09WDS5414/ref=sr_1_104?qid=1679134243&s=kitchen&sr=1-104,3.8,748
101,"LG 1.5 Ton 3 Star DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, HD Filter with Anti-Virus Protection, ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51hbo8yQ1EL._AC_UL320_.jpg,https://www.amazon.com/LG-Convertible-Anti-Virus-Protection-PS-Q19YNXE/dp/B09NS54RPJ/ref=sr_1_105?qid=1679134243&s=kitchen&sr=1-105,4.1,926
102,"Blue Star 2 Ton 3 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydrop...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61RB58VyTqL._AC_UL320_.jpg,https://www.amazon.com/Blue-Star-Hydrophilic-Self-Diagnosis-WFA324LN/dp/B0BDML6FB1/ref=sr_1_106?qid=1679134243&s=kitchen&sr=1-106,4.1,62
103,"Whirlpool 2.0 Ton 3 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3I3...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51pCXb6xOQL._AC_UL320_.jpg,https://www.amazon.com/Whirlpool-Flexicool-Inverter-Convertible-Cooling/dp/B0BS6ZT18T/ref=sr_1_107?qid=1679134243&s=kitchen&sr=1-107,3.9,258
104,OGENERAL AMGB09BAWA-B WINDOW AC 0.75 TON 5 STAR (White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61bGljJ9PjL._AC_UL320_.jpg,https://www.amazon.com/OGENERAL-AMGB09BAWA-B-WINDOW-0-75-White/dp/B09HBYJS1Y/ref=sr_1_108?qid=1679134243&s=kitchen&sr=1-108,3.6,14
105,"Panasonic 1.5 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, n...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61+j+qGXWeL._AC_UL320_.jpg,https://www.amazon.com/Panasonic-Convertible-additional-Purification-CU-XU18YKY5W/dp/B0BRJFX326/ref=sr_1_109?qid=1679134243&s=kitchen&sr=1-109,4.3,440
106,Small Personal Air Conditioners Mini Air Conditioner Portable AC Fan with 3 Wind Speed & Humidifier & 7 Colorful Nightligh...,appliances,Air Conditioners,https://m.media-amazon.com/images/I/71RWs4nAXjL._AC_UL320_.jpg,https://www.amazon.com/Personal-Conditioners-Conditioner-Humidifier-Nightlight/dp/B09PDHQ8TX/ref=sr_1_110?qid=1679134243&s=kitchen&sr=1-110,3.1,85
107,"Godrej 1.5 Ton 3 Star Inverter Split AC (Copper, 2022 model, 5-in-1 convertible, Nano-Coated anti-viral filter AC 1.5T GIC...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51pp0iI8MHL._AC_UL320_.jpg,https://www.amazon.com/Godrej-convertible-Nano-Coated-anti-viral-18TTC3-GVA/dp/B09TFKW51W/ref=sr_1_111?qid=1679134243&s=kitchen&sr=1-111,3.8,260
108,"Panasonic 1.5 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, n...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71hnes2pyTL._AC_UL320_.jpg,https://www.amazon.com/Panasonic-Convertible-additional-Purification-CU-HU18ZKYF/dp/B0BRJJKXPT/ref=sr_1_115?qid=1679134243&s=kitchen&sr=1-115,4.4,118
109,Voltas 1.5 Ton 5 Star Inverter Window AC (Copper 185V DZA White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/71EGtaLjCkL._AC_UL320_.jpg,https://www.amazon.com/Voltas-Inverter-Window-185V-DZA/dp/B079TF12FZ/ref=sr_1_116?qid=1679134243&s=kitchen&sr=1-116,4.1,172
110,"Carrier 1.5 Ton 3 Star Window AC (Copper, Estrella Dx, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/613OvbCF6mL._AC_UL320_.jpg,https://www.amazon.com/Carrier-Window-Copper-Estrella-Dx/dp/B0BGHPSH11/ref=sr_1_117_mod_primary_new?qid=1679134243&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-117,,
111,"Blue Star 1 Ton 5 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydrop...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71EyEZCnfyL._AC_UL320_.jpg,https://www.amazon.com/Blue-Star-Hydrophilic-Self-Diagnosis-WFA512LN/dp/B0BDMPC6VJ/ref=sr_1_118?qid=1679134243&s=kitchen&sr=1-118,4.3,387
112,"Amazon Basics 1 Ton 4 Star Fixed Speed Window AC (Copper, Turbo Cool, Dust Filter, 2022 Model, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/91BcgKPL5xL._AC_UL320_.jpg,https://www.amazon.com/AmazonBasics-1-5-Ton-Air-Conditioner/dp/B08J8V4QHD/ref=sr_1_119?qid=1679134243&s=kitchen&sr=1-119,3.5,14
113,"Voltas 2 Ton 5 Star Inverter Split AC (Copper Condenser, 245V EAZS, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31kzjzWD29L._AC_UL320_.jpg,https://www.amazon.com/Voltas-Inverter-Condenser-245V-EAZS/dp/B0B4WYNW1G/ref=sr_1_120?qid=1679134243&s=kitchen&sr=1-120,5,5
114,"Panasonic 1.5 Ton 4 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, Shield Blu Anti-Corrosion Technology, nan...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41Edvsb7GhL._AC_UL320_.jpg,https://www.amazon.com/Panasonic-Conditioner-Anti-Corrosion-Purification-CU-WU18YKYXF/dp/B09RP38FBT/ref=sr_1_121?qid=1679134243&s=kitchen&sr=1-121,4.5,195
115,"Carrier 1.5 Ton 3 Star AI Flexicool Hybridjet Inverter Split AC (Copper, 4-in-1 Flexicool with Anti-Viral Guard, Smart Ene...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61+5fn85FmL._AC_UL320_.jpg,https://www.amazon.com/Carrier-Flexicool-Hybridjet-Inverter-Anti-Viral/dp/B0BV9SMQJ8/ref=sr_1_122?qid=1679134243&s=kitchen&sr=1-122,,
116,"Daikin 1.8 Ton 3 Star Inverter Split AC (Copper, Anti Bacterial Filter, 2022 Model, ATKL60UV16, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31m9JOiVesL._AC_UL320_.jpg,https://www.amazon.com/Daikin-Inverter-Copper-Bacterial-ATKL60UV16/dp/B0BK1GTTKC/ref=sr_1_123?qid=1679134243&s=kitchen&sr=1-123,,
117,"Voltas 1 Ton 5 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 125V Vectra Elite, Wh...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41e6oqY5-ZL._AC_UL320_.jpg,https://www.amazon.com/Voltas-Adjustable-Inverter-Copper-VECTRA/dp/B0BBFYBWX9/ref=sr_1_124_mod_primary_new?qid=1679134243&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-124,5,1
118,"LG 2 Ton 4 Star DUAL Inverter Wi-Fi Window AC (Copper, Convertible 4-in-1 cooling, HD Filter with Anti Virus Protection, 2...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61OuuS5wd9L._AC_UL320_.jpg,https://www.amazon.com/LG-Inverter-Convertible-Protection-RW-Q24WWYA/dp/B0BQJKCJVP/ref=sr_1_125?qid=1679134243&s=kitchen&sr=1-125,4,2
119,"Haier 1.5 Ton 5 Star Frost Self Clean Inverter Split AC(Intelli Convertible 7-in-1, 2023 Model, HSU18K-PYS5BE-INV, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51cMhk5hAiL._AC_UL320_.jpg,https://www.amazon.com/Haier-Inverter-Intelli-Convertible-HSU18K-PYS5BE-INV/dp/B0BSFS7Z5R/ref=sr_1_126?qid=1679134243&s=kitchen&sr=1-126,,
120,"Haier 1.0 Ton 3 Star Frost Self Clean Inverter Split AC(100% Grooved copper, Super Anti-corrosion, 2023 Model, HSU11V-TMS3...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51WirkzK4JL._AC_UL320_.jpg,https://www.amazon.com/Haier-Inverter-Grooved-Anti-corrosion-HSU11V-TMS3BE-INV/dp/B0BSFQZGXG/ref=sr_1_124?qid=1679134244&s=kitchen&sr=1-124,,
121,"LG 1.5 TON 5 STAR AI Convertible 6-in-1 Split AC with Anti Virus Protection, 2022 MODEL, (PS-Q19ENZE,WHITE)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31IKEzzTX6L._AC_UL320_.jpg,https://www.amazon.com/LG-Convertible-Split-Protection-PS-Q19ENZE/dp/B09R24NZGV/ref=sr_1_125?qid=1679134244&s=kitchen&sr=1-125,4.1,15
122,"LG 2 Ton 3 Star Hot & Cold DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, 4 Way Swing & HD Filter with ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51ufHesjnFL._AC_UL320_.jpg,https://www.amazon.com/LG-Inverter-Convertible-Protection-RS-H24VNXE/dp/B0BQM8NDF3/ref=sr_1_126?qid=1679134244&s=kitchen&sr=1-126,,
123,"ALLWIN TAFTA High Quality Metal Special Coated Floor Mounted Split Outdoor AC Stand for 1 Ton, 1.1 Ton, 1.2 Ton, 1.5 Ton, ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61gxOsUEf3L._AC_UL320_.jpg,https://www.amazon.com/ALLWIN-Quality-Mounted-Special-Conditioner/dp/B0867F2BCY/ref=sr_1_127?qid=1679134244&s=kitchen&sr=1-127,4.6,7
124,"Panasonic 2 Ton 3 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, PM 0.1...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61H8BVx7dLL._AC_UL320_.jpg,https://www.amazon.com/Panasonic-Convertible-additional-Purification-CU-SU24YKYWA/dp/B0BRJ6KMGS/ref=sr_1_128?qid=1679134244&s=kitchen&sr=1-128,4.1,158
125,"Hexzone Floor AC Stand Certified Special Coated Super Quality Split Ac Air Conditioner Outdoor Unit Stand for 1 Ton, 1.1 T...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51w28ssOE1L._AC_UL320_.jpg,https://www.amazon.com/Hexzone-Certified-Special-Quality-Conditioner/dp/B08CH9C1NG/ref=sr_1_129?qid=1679134244&s=kitchen&sr=1-129,4.1,9
126,"Hitachi 1.5 Ton 5 Star Window AC (Copper, Dust Filter, 2021 Model, RAV518EEDO, White), Extra Large",appliances,Air Conditioners,https://m.media-amazon.com/images/I/81Ei0pUgd7S._AC_UL320_.jpg,https://www.amazon.com/Hitachi-Window-Copper-Filter-RAV518EEDO/dp/B08Z2ZF5KT/ref=sr_1_130?qid=1679134244&s=kitchen&sr=1-130,2.7,10
127,"Blue Star 1.5 Ton 3 Star Inverter Wi-Fi Split AC (Copper, Convertible 4-in-1 Cooling Mode, 2022 Model, IA318VNUS, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31PwZNpYSbL._AC_UL320_.jpg,https://www.amazon.com/Blue-Star-Inverter-Convertible-IA318VNUS/dp/B09RFSMC58/ref=sr_1_131?qid=1679134244&s=kitchen&sr=1-131,3,3
128,"Panasonic 2 Ton 3 Star Hot and Cold Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, Twi...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71z2BRd3jbL._AC_UL320_.jpg,https://www.amazon.com/Panasonic-Convertible-additional-Purification-CU-KZ24ZKYF/dp/B0BRJCZJ16/ref=sr_1_132?qid=1679134244&s=kitchen&sr=1-132,3,2
