,name,main_category,sub_category,image,link,ratings,no_of_ratings
7310,"LeftLimit Rechargeable Coffee Scale with Timer, Digital Coffee Scale with LCD Backlight, Espresso Scale Timer, High Accura...",appliances,Kitchen & Home Appliances,https://m.media-amazon.com/images/I/41Q5T8hq6TL._AC_UL320_.jpg,https://www.amazon.com/LeftLimit-Rechargeable-Backlight-Espresso-Accuracy/dp/B0BNTLS9H1/ref=sr_1_7317?qid=1679134902&s=kitchen&sr=1-7317,3,1
1599,Young Nitro X Non Marking Badminton Shoe Blue Green,men's shoes,Sports Shoes,https://m.media-amazon.com/images/I/71PkmcUGPwL._AC_UL320_.jpg,https://www.amazon.com/Young-Nitro-Marking-Badminton-Black/dp/B0BW5K7K7W/ref=sr_1_1604?qid=1679147243&s=shoes&sr=1-1604,,
6778,ApnaCam Intelligent 360° Indoor CCTV Camera | 1080p | Pan & Tilt | Infrared Night Vision | Two-Way Audio | Motion Detectio...,"tv, audio & cameras",Security Cameras,https://m.media-amazon.com/images/I/41KyG2nGNLL._AC_UL320_.jpg,https://www.amazon.com/ApnaCam-Intelligent-Infrared-Detection-Recording/dp/B0BTZ4L5ZR/ref=sr_1_6806?qid=1679132384&s=electronics&sr=1-6806,,
10160,ROYALICA Beautiful Black Sheer coord Set (top and Shirt) Korean Tops for Women,women's clothing,Clothing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61+ahG7K6BL._AC_UL320_.jpg,https://www.amazon.com/ROYALICA-Beautiful-Black-Korean-Medium/dp/B0BFBVZCBF/ref=sr_1_10169?qid=1679153107&s=apparel&sr=1-10169,3.6,8
6917,Shopnet Wireless Bluetooth Speaker TG113 For Honor Pad 2 Ultra Boost Bass with DJ Sound Portable Home Speaker with Audio L...,"tv, audio & cameras",Speakers,https://m.media-amazon.com/images/I/51uEPldT42L._AC_UL320_.jpg,https://www.amazon.com/Shopnet-Bluetooth-Honor-Pad-Waterproof/dp/B0BY8TMDQN/ref=sr_1_6921?qid=1679129724&s=electronics&sr=1-6921,,
903,3BROS Unisex Cotton Blend Regular Fit Summer Half Sleeve Tshirt & Shorts Clothing Set for Baby Boy/Girl,kids' fashion,Baby Fashion,https://m.media-amazon.com/images/I/71YEZrx4UqL._AC_UL320_.jpg,https://www.amazon.com/3BROS-Unisex-Cotton-Regular-Clothing/dp/B09TSTGGDK/ref=sr_1_7768?qid=1679221527&s=apparel&sr=1-7768,3.6,13
11078,Trend Overseas Small Size Unique Golden Vintage Sling bag for women party clutch Metal clutches Vintage Handmade Brass met...,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81c53P1b3EL._AC_UL320_.jpg,https://www.amazon.com/Unique-Vintage-clutches-Handmade-Antique/dp/B07D93C4QT/ref=sr_1_11087?qid=1679158962&s=shoes&sr=1-11087,2.8,3
313,Catwalk Women's Bronze Fashion Sandals,women's shoes,Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/712tmgiNOnL._AC_UL320_.jpg,https://www.amazon.com/Catwalk-Womens-Fashion-Sandals-5-3882BX-5/dp/B07JKKWW68/ref=sr_1_2714?qid=1679211517&s=shoes&sr=1-2714,3.6,121
536,Florence Graphite Badminton Racquet (Red) (1) Piece,sports & fitness,Badminton,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51PzhbNrMhL._AC_UL320_.jpg,https://www.amazon.com/Florence-Graphite-Badminton-Racquet-Piece/dp/B0BYCYS46G/ref=sr_1_4185?qid=1679216902&s=sports&sr=1-4185,,
3321,Senco Gold 950 Platinum and Diamond Stud Earrings for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/71YTpVpVU7L._AC_UL320_.jpg,https://www.amazon.com/Senco-Gold-Platinum-Diamond-Earrings/dp/B08KR8MXWS/ref=sr_1_3326?qid=1679159356&s=jewelry&sr=1-3326,,
5511,HIFFIN® 8-inch Universal Collapsible Octagon Studio Softbox Flash Diffuser for Cameras,"tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51niroPmV6L._AC_UL320_.jpg,https://www.amazon.com/HIFFIN%C2%AE-Universal-Collapsible-Octagon-Diffuser/dp/B08GCMYG6T/ref=sr_1_5518?qid=1679132866&s=electronics&sr=1-5518,3.4,15
2204,Xstream DTH Set Top Box Remote Control Compatible with Airtel,"tv, audio & cameras",Home Entertainment Systems,https://m.media-amazon.com/images/I/51+SIDNcOrL._AC_UL320_.jpg,https://www.amazon.com/Xstream-Remote-Control-Compatible-Airtel/dp/B0B758B1TH/ref=sr_1_2211?qid=1679128246&s=electronics&sr=1-2211,,
11024,DISHA FAB Men's Casual Black Synthetic Leather Loafers and Formal Shoes (DFS-05),men's shoes,Formal Shoes,https://m.media-amazon.com/images/I/51P-ubj2UZL._AC_UL320_.jpg,https://www.amazon.com/Casual-Synthetic-Leather-Loafers-DFS-05-Black-10/dp/B0BKLMG4RL/ref=sr_1_11033?qid=1679148305&s=shoes&sr=1-11033,,
5771,Racxo Enchant Analog Watch for Women (Multicolour),accessories,Watches,https://m.media-amazon.com/images/I/71ZlW0T7amL._AC_UL320_.jpg,https://www.amazon.com/Generic-RL12ED-SEB-Racxo-Ladies/dp/B09FZ5CW67/ref=sr_1_5776?qid=1679155836&s=watches&sr=1-5776,4.4,7
434,"Usha Bloom Daffodil Goodbye Dust Ceiling Fan 1250mm, Sparkle Golden and Brown",appliances,All Appliances,https://m.media-amazon.com/images/I/514PtfA3n7L._AC_UL320_.jpg,https://www.amazon.com/Usha-Bloom-Daffodil-Goodbye-Ceiling/dp/B07VQLXXVP/ref=sr_1_435?qid=1679135612&s=appliances&sr=1-435,4.1,"5,495"
440,Kozdiko Premium Custom Fit Car Sun Shades Fix Curtains Non Magnetic Mesh Compatible for Maruti Suzuki Ertiga New (2019-Pre...,car & motorbike,Car Accessories,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/613AKLXVRCL._AC_UL320_.jpg,https://www.amazon.com/Kozdiko-Curtains-Magnetic-Compatible-2019-Present/dp/B09MR3Y4BB/ref=sr_1_2673?qid=1679221937&s=automotive&sr=1-2673,3.9,5
869,VOXX School Bag for K ids Plush Backpack Cartoon Toy | Children's Gifts Boy Girl Baby School Bag for Kids (PINK PANDA AND ...,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/51G1+vFEfZL._AC_UL320_.jpg,https://www.amazon.com/VOXX-Backpack-Cartoon-Childrens-PICKACHU/dp/B0BTHTTL38/ref=sr_1_9030?qid=1679218614&s=luggage&sr=1-9030,,
3989,Nivia Dominator Football Shoes - Blue,men's shoes,Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81NEA08jvVL._AC_UL320_.jpg,https://www.amazon.com/Nivia-Dominator-Football-Shoes-Blue/dp/B01C8SF8FI/ref=sr_1_3994?qid=1679147328&s=shoes&sr=1-3994,3.7,169
11521,Puma Unisex-Baby Turin Ii Ac Kids' Shoes Sneaker,men's shoes,Casual Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71YxqRKmTOL._AC_UL320_.jpg,https://www.amazon.com/Unisex-Turin-Shoes-Sneaker-11-36677520/dp/B08NPN2P5N/ref=sr_1_11622?qid=1679149039&s=shoes&sr=1-11622,4.4,21
5266,"ACCESSHER Delicate Multi Layered Wedding Jewellery gold, ruby Emerald and pearl Jaipuri Ganthan mala Choker necklace for w...",accessories,Fashion & Silver Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91kZ-gB9d9L._AC_UL320_.jpg,https://www.amazon.com/ACCESSHER-Delicate-Emarald-Jaipuri-Necklace/dp/B07BFBH4TF/ref=sr_1_5275?qid=1679160118&s=jewelry&sr=1-5275,4.2,7
6022,Butterflies Women's Satchel Bag | Ladies Purse Handbag (White::Black) (BNS 1002WH),accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/61dXShPu9dL._AC_UL320_.jpg,https://www.amazon.com/Butterflies-Womens-Satchel-Ladies-Handbag/dp/B0BNQNYN7S/ref=sr_1_6031?qid=1679158794&s=shoes&sr=1-6031,3,2
1738,"GAH Air Cleaning Purifier, Stage Smoke Machine EU Plug 1500W",appliances,Refrigerators,https://m.media-amazon.com/images/I/41w5jaQxJsL._AC_UL320_.jpg,https://www.amazon.com/Cleaning-Purifier-Stage-Smoke-Machine/dp/B0BP2HHBP7/ref=sr_1_1742?qid=1679134366&s=kitchen&sr=1-1742,,
6075,"ASICS Mens Gel-Cumulus 19 Running Shoe, Grey/Black/Directoire Blue, 8 Medium US",stores,Sportswear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51H3ElgKdbL._AC_UL320_.jpg,https://www.amazon.com/ASICS-Gel-Cumulus-Running-Directoire-Medium/dp/B01N0B4JUX/ref=sr_1_6076?qid=1679149533&s=apparel&sr=1-6076,3.5,18
8794,Royal Looks Shoes for Men ll Casual Shoes for Men By Ratan Shoe House,men's shoes,Formal Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/31nw8JkAQ7L._AC_UL320_.jpg,https://www.amazon.com/Royal-Looks-Shoes-Casual-numeric_7/dp/B0BVFV1KK6/ref=sr_1_8799?qid=1679148221&s=shoes&sr=1-8799,,
11743,"100yellow®Floral Printed Luggage Tag, Travel Luggage Suitcase Baggage Id Identifier Name Address Label with Silicon Strap",accessories,Bags & Luggage,https://m.media-amazon.com/images/I/61UGi-klwDL._AC_UL320_.jpg,https://www.amazon.com/100Yellow%C2%AEFloral-Printed-Luggage-Suitcase-Identifier/dp/B084CVFQSL/ref=sr_1_11752?qid=1679144280&s=luggage&sr=1-11752,4.1,9
4454,Campus Mens Link Running Shoe; Sport Shoe,stores,Sportswear,https://m.media-amazon.com/images/I/910AQWlfoOL._AC_UL320_.jpg,https://www.amazon.com/Campus-Running-Shoes-10-5G-630-D-Gry-T-BLU-10/dp/B07KXFLBBS/ref=sr_1_4455?qid=1679149473&s=apparel&sr=1-4455,4,1
14039,PAKLON Long Black Hoodie for Women Hooded Winter Wear Jacket,women's clothing,Western Wear,https://m.media-amazon.com/images/I/314PCAkgAsL._AC_UL320_.jpg,https://www.amazon.com/PAKLON-Hoodie-Hooded-Winter-Jacket/dp/B0B6ZNJ22C/ref=sr_1_14048?qid=1679153946&s=apparel&sr=1-14048,4,4
11463,Ferro Analog Silver Dial Women's Watch-F21087C-C,accessories,Watches,https://m.media-amazon.com/images/I/61Bhm+-hgGL._AC_UL320_.jpg,https://www.amazon.com/Ferro-Analog-Silver-Womens-Watch-F21087C-C/dp/B09RWL5177/ref=sr_1_11487?qid=1679156038&s=watches&sr=1-11487,5,2
4281,Pepe Jeans Men Red Shirt,men's clothing,Shirts,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61qwSnABieL._AC_UL320_.jpg,https://www.amazon.com/Pepe-Jeans-Checkered-Casual-PM306597_Red/dp/B08322M82K/ref=sr_1_4286?qid=1679140954&s=apparel&sr=1-4286,3.1,38
2387,Avsar Real Gold 14K RING AVR354YB,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/41MkTD2YvxL._AC_UL320_.jpg,https://www.amazon.com/Avsar-Real-Gold-RING-AVR354YB/dp/B08THR4KYD/ref=sr_1_2396?qid=1679159321&s=jewelry&sr=1-2396,,
2358,"In-Ear Headphones Earphones for Samsung Galaxy A 51 5G UW, A52s 5G, A53, A60, A6s, A7 (2017), A70, A70s, A71, A71 5G UW, A...","tv, audio & cameras",Headphones,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61ijir6ozPL._AC_UL320_.jpg,https://www.amazon.com/Headphones-Earphones-Metallic-Cancellation-Compatible/dp/B0BN5GXXWW/ref=sr_1_2362?qid=1679128832&s=electronics&sr=1-2362,,
364,TT Lightweight Aluminum Air Badminton Racket Set of 2 (Multicolour),sports & fitness,Badminton,https://m.media-amazon.com/images/I/41YMmAkyK8L._AC_UL320_.jpg,https://www.amazon.com/TT-Air-Badminton-Racket-Lightweight/dp/B08R24GVVS/ref=sr_1_2933?qid=1679216881&s=sports&sr=1-2933,3.6,7
11389,Floarkart-Hidden Height Increasing Casual Shoe Oxford Lace-Up Semi Brogue l Patent Faux Leather Shoes,men's shoes,Formal Shoes,https://m.media-amazon.com/images/I/61cqLQT93CL._AC_UL320_.jpg,https://www.amazon.com/Floarkart-Hidden-Height-Increasing-Lace-Up-Leather/dp/B0BHDXJHV7/ref=sr_1_11394?qid=1679148319&s=shoes&sr=1-11394,,
3137,"INTIMACY LINGERIE Women's Cotton Brassiere | Non-Padded | Non-Wired | Moderate Coverage | Front Open, Deep Panel and Molde...",women's clothing,Lingerie & Nightwear,https://m.media-amazon.com/images/I/61yleXmqLSL._AC_UL320_.jpg,https://www.amazon.com/INTIMACY-LINGERIE-Brassiere-Non-Padded-Non-Wired/dp/B09NRNZJPX/ref=sr_1_3146?qid=1679154950&s=apparel&sr=1-3146,3.8,108
6065,"GRATIDY Tall Laundry Hamper | Woven Jute Rope Dirty Clothes Hamper Modern Hamper Basket Large in Laundry Room, (Mix Dark B...",appliances,All Appliances,https://m.media-amazon.com/images/I/612Glvd4ntL._AC_UL320_.jpg,https://www.amazon.com/GRATIDY-Laundry-Clothes-Mix-Dark/dp/B0BV3FDPG4/ref=sr_1_6090?qid=1679135936&s=appliances&sr=1-6090,,
14852,Double F Branded Round Neck Half Sleeve Happy Holi 22 Printed T-Shirts,men's clothing,T-shirts & Polos,https://m.media-amazon.com/images/I/71YB2s84D1L._AC_UL320_.jpg,https://www.amazon.com/Double-Round-Sleeve-Printed-T-Shirts/dp/B07J565QN1/ref=sr_1_14957?qid=1679140558&s=apparel&sr=1-14957,,
7179,Colorplus Color Plus Men's Striped Regular Shirt (CMSS27953-E5_Medium Orange 2XL),men's clothing,Shirts,https://m.media-amazon.com/images/I/71glZE9GdGS._AC_UL320_.jpg,https://www.amazon.com/Colorplus-Striped-Regular-CMSS27953-E5_Medium-Orange/dp/B0973BBFH4/ref=sr_1_7188?qid=1679141085&s=apparel&sr=1-7188,1,1
7251,Kundan 20g (999.9) Golden Temple Silver Colour Bar,accessories,Jewellery,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61EFW7DbvKL._AC_UL320_.jpg,https://www.amazon.com/Kundan-Silver-Golden-Temple-Precious/dp/B01N1UBXKU/ref=sr_1_7256?qid=1679145394&s=jewelry&sr=1-7256,4.4,9
15579,"Lavie Zipper Closure PU Synthetic Womens Casual Satchel Handbag (S22LVGLOSAT0636001, WHITE, SMALL)",accessories,Bags & Luggage,https://m.media-amazon.com/images/I/410pu1T0b+L._AC_UL320_.jpg,https://www.amazon.com/Lavie-Closure-Synthetic-Satchel-S22LVGLOSAT0636001/dp/B09WMPZHPK/ref=sr_1_15636?qid=1679144410&s=luggage&sr=1-15636,,
6837,Indian Air Force Wallet Genuine Leather Card Holder Men's Purse | RFID Protected for Daily use (Black) (Navy Blue),accessories,Bags & Luggage,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81aqRDku0vL._AC_UL320_.jpg,https://www.amazon.com/Indian-Wallet-Genuine-Leather-Protected/dp/B0BC29S8SN/ref=sr_1_6846?qid=1679144118&s=luggage&sr=1-6846,4,5
18872,Avsar 14KT White Gold Pendant for Women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/61tny1wavRL._AC_UL320_.jpg,https://www.amazon.com/Avsar-14KT-White-Pendant-Women/dp/B073VR4FMV/ref=sr_1_18973?qid=1679159920&s=jewelry&sr=1-18973,,
15,Sport Fuel 8907313008520 Nylon Yoga Mat Cover (Blue),sports & fitness,Yoga,https://m.media-amazon.com/images/I/61Kiuk15T1L._AC_UL320_.jpg,https://www.amazon.com/Sport-Fuel-8907313008520-Nylon-Cover/dp/B01NADIPX3/ref=sr_1_64?qid=1679217837&s=sports&sr=1-64,4.3,470
10723,"PIVOT Fancy Digital LED Light Rubber Belt Combo of 6 Watch for Boys, Digital Watch for Girls",accessories,Watches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71hftwcWv8L._AC_UL320_.jpg,https://www.amazon.com/PIVOT-Digital-Rubber-Orange-Purple/dp/B09RHDMRFJ/ref=sr_1_10751?qid=1679156012&s=watches&sr=1-10751,,
2029,Gauri Laxmi Enterprise Men Shirt,stores,Men's Fashion,https://m.media-amazon.com/images/I/51B3ZQdcBKL._AC_UL320_.jpg,https://www.amazon.com/Gauri-Laxmi-Enterprise-Straight-Traditional/dp/B08R848Z97/ref=sr_1_2034?qid=1679150774&s=apparel&sr=1-2034,3.7,"6,115"
18427,Mahakal International Rubber Horse Bell Boot,men's shoes,Casual Shoes,https://m.media-amazon.com/images/I/51rBUCeYbZL._AC_UL320_.jpg,https://www.amazon.com/Equestrian-Rubber-Horse-Large-Black/dp/B0B74C2HQY/ref=sr_1_18580?qid=1679149299&s=shoes&sr=1-18580,,
8125,Dynotrek India Women's Retro Grey Large Size Slabs Shoulder Bag Hobo Crossbody Handbag Casual Tote -Denim Grey,accessories,Bags & Luggage,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61oWxpmGfdL._AC_UL320_.jpg,https://www.amazon.com/Dynotrek-Womens-Shoulder-Crossbody-Handbag/dp/B08L2C6Q3S/ref=sr_1_8130?qid=1679144165&s=luggage&sr=1-8130,4,36
15953,Kanak Jewels Letter P Jewellery Heart Golden Alphabet Letter for girls women Men Boys Couple American diamond Adjustable V...,accessories,Jewellery,https://m.media-amazon.com/images/I/61UhWEf2ZcL._AC_UL320_.jpg,https://www.amazon.com/Kanak-Jewels-Jewellery-Adjustable-Valentine/dp/B08JJ6MJ1F/ref=sr_1_16010?qid=1679145693&s=jewelry&sr=1-16010,,
11804,ENVATO Women's Designer Handbag Black Pack Of 1,accessories,Handbags & Clutches,https://m.media-amazon.com/images/I/51VFCvbHDRL._AC_UL320_.jpg,https://www.amazon.com/ENVATO-Womens-Designer-Handbag-Black/dp/B096SPMXGN/ref=sr_1_11813?qid=1679158986&s=shoes&sr=1-11813,3.7,6
3309,Enamor Womens Basic Brief - Set of 3,women's clothing,Clothing,https://m.media-amazon.com/images/I/71oMXnzBqJL._AC_UL320_.jpg,https://www.amazon.com/Enamor-Womens-Panty-Pack-CR02_Multicolordark_M/dp/B07Y8VCZC2/ref=sr_1_3318?qid=1679152861&s=apparel&sr=1-3318,3.6,"1,584"
10859,GoSriKi Women's Chiffon Printed Saree with Blouse Piece (CZAR YELLOW_GO-Free Size),women's clothing,Ethnic Wear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/814Eiknza8L._AC_UL320_.jpg,https://www.amazon.com/GoSriKi-Chiffon-Printed-CZAR-YELLOW_GO-Free/dp/B092672YSM/ref=sr_1_10912?qid=1679154530&s=apparel&sr=1-10912,3.1,4
9564,Jockey Men Briefs,men's clothing,Innerwear,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41olZzRbjpL._AC_UL320_.jpg,https://www.amazon.com/Jockey-Black-Melange-Brief-Style/dp/B097F46X7R/ref=sr_1_9569?qid=1679142822&s=apparel&sr=1-9569,,
3342,"MedyN Security Camera Outdoor, Wireless Home Security Camera System with Rechargeable Battery 1080P HD","tv, audio & cameras",Security Cameras,https://m.media-amazon.com/images/I/41cZlIj9WfL._AC_UL320_.jpg,https://www.amazon.com/MedyN-Security-Outdoor-Wireless-Rechargeable/dp/B0B5ZG6FJW/ref=sr_1_3346?qid=1679132167&s=electronics&sr=1-3346,,
12360,Jack & Jones Men's Skinny Jeans (117134901-Light Blue_Light,men's clothing,Jeans,https://m.media-amazon.com/images/I/511bEXtQ5BL._AC_UL320_.jpg,https://www.amazon.com/Jack-Jones-Skinny-117134901-Light-Blue_Light/dp/B0BVLTBHSH/ref=sr_1_12369?qid=1679142202&s=apparel&sr=1-12369,,
4840,Baggit Women's 2 Fold Wallet - Large,accessories,Handbags & Clutches,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51dbXEqjYnL._AC_UL320_.jpg,https://www.amazon.com/Baggit-Autumn-Winter-Leather-Womens/dp/B08WWRD4GF/ref=sr_1_4849?qid=1679158754&s=shoes&sr=1-4849,4.2,11
11480,Analogue Girl's Watch (Black Dial Black Colored Strap) (Pack of 3),accessories,Watches,https://m.media-amazon.com/images/I/71y+LzQCelL._AC_UL320_.jpg,https://www.amazon.com/Analogue-Girls-Watch-Black-Colored/dp/B09FYDLW2Y/ref=sr_1_11508?qid=1679156038&s=watches&sr=1-11508,,
7109,LensPEN Lens Cleaning System [Old Version],"tv, audio & cameras",Camera Accessories,https://m.media-amazon.com/images/I/31M6RLR6g+L._AC_UL320_.jpg,https://www.amazon.com/LensPEN-Lens-Cleaning-System-Version/dp/B000KO0GY6/ref=sr_1_7113?qid=1679132956&s=electronics&sr=1-7113,4.3,967
1365,Polycab Stunner 1200MM High Speed Premium Ceiling Fan (Indigo Blue),appliances,Heating & Cooling Appliances,https://m.media-amazon.com/images/I/51pPTrwDKrL._AC_UL320_.jpg,https://www.amazon.com/Polycab-Stunner-Premium-Anti-Dust-Anti-Bacteria/dp/B08T7QMHXY/ref=sr_1_1372?qid=1679135115&s=kitchen&sr=1-1372,4.1,78
8798,Hikvision Speedlink Infosystems Turbo HD 5 MP Metal DVR with 16 Inch 2 SATA (Black),"tv, audio & cameras",Cameras,https://m.media-amazon.com/images/I/11aEvzrbP8L._AC_UL320_.jpg,https://www.amazon.com/SPEEDLINK-INFOSYSTEMS-Hikvision-Turbo-DS-7B16HUHI-K2/dp/B07C5MHKB3/ref=sr_1_8805?qid=1679130426&s=electronics&sr=1-8805,4,19
14916,KATARINA 14KT Yellow Gold and diamond Ring for women,accessories,Gold & Diamond Jewellery,https://m.media-amazon.com/images/I/51kZI9TG6ZL._AC_UL320_.jpg,https://www.amazon.com/KATARINA-14KT-Yellow-diamond-women/dp/B07J6NZCT3/ref=sr_1_14925?qid=1679159776&s=jewelry&sr=1-14925,,
13801,Underjeans Men Cotton Blend Trunk - Pack of 2,men's clothing,Innerwear,https://m.media-amazon.com/images/I/61RNqU6sWEL._AC_UL320_.jpg,https://www.amazon.com/Underjeans-White-Cotton-Trunk-Mens/dp/B09QL2SWP4/ref=sr_1_13810?qid=1679142977&s=apparel&sr=1-13810,,
269,VIMAL JONNEY Dryfit Lycra Solid Multicolor Shorts for Women (Pack of 2)-Dryfit_D11_BLK_OLV_002-P,sports & fitness,Yoga,https://m.media-amazon.com/images/I/61VSqjvwGOL._AC_UL320_.jpg,https://www.amazon.com/VIMAL-JONNEY-Dryfit-Multicolor-Dryfit_D11_BLU_Gry_002-XXL/dp/B09Y4HJFB2/ref=sr_1_2214?qid=1679217874&s=sports&sr=1-2214,4.5,2
5280,Brachy Women's Polycotton Padded Underwire Push Up Bra Pink,women's clothing,Lingerie & Nightwear,https://m.media-amazon.com/images/I/41mfTJLlSzL._AC_UL320_.jpg,https://www.amazon.com/Brachy-Closure-Multi-Way-Push-Up-BCA_FOPPAN080_30A_Peach/dp/B07VM9C37Z/ref=sr_1_5285?qid=1679155030&s=apparel&sr=1-5285,3.7,62
15604,Baggit Women's Tote Handbag - Large,accessories,Bags & Luggage,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/510jc3xb4HL._AC_UL320_.jpg,https://www.amazon.com/Baggit-Womens-Tote-Handbag-Large/dp/B0BJNQTRWH/ref=sr_1_15657?qid=1679144411&s=luggage&sr=1-15657,,
14224,Campus Sutra Men Casual Shirt,men's clothing,Shirts,https://m.media-amazon.com/images/I/61zM0Cq8N0L._AC_UL320_.jpg,https://www.amazon.com/Campus-Sutra-Checkered-Regular-CT20SHRT_PNCHK7_M_PLN_BLMA_BL/dp/B0842P8SLR/ref=sr_1_14233?qid=1679141412&s=apparel&sr=1-14233,4.5,4
576,Baidyanath Gulkand - Enriched with Prawal Sun-cooked Indian (Rose Petal Jam) - (200gram),grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/61rQIgdxKSL._AC_UL320_.jpg,https://www.amazon.com/Baidyanath-Gulkand-Enriched-Sun-cooked-200gram/dp/B09XSN3TGJ/ref=sr_1_6985?qid=1679216285&s=grocery&sr=1-6985,4.2,20
18715,I Jewels Traditional Gold Plated Dulha Necklace for Men (MLP21),accessories,Jewellery,https://m.media-amazon.com/images/I/41qulMU97kL._AC_UL320_.jpg,https://www.amazon.com/Jewels-Traditional-Plated-Necklace-MLP21/dp/B07D16PJ2P/ref=sr_1_18772?qid=1679145787&s=jewelry&sr=1-18772,3.1,3
2103,ASIAN Men's Airsocks-12 Walking Shoes Grey,men's shoes,Sports Shoes,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71ypnpMXNUL._AC_UL320_.jpg,https://www.amazon.com/ASIAN-Mens-Airsocks-12-Walking-Shoes/dp/B09QXNTSSM/ref=sr_1_2112?qid=1679147261&s=shoes&sr=1-2112,3.4,25
636,Colombian Brew 100% Arabica Green Coffee Beans for Weight Loss 150g Pack of 2,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71V6fsLtmsL._AC_UL320_.jpg,https://www.amazon.com/Colombian-Brew-Coffee-Arabica-Green/dp/B088PKQSMY/ref=sr_1_5029?qid=1679216420&s=grocery&sr=1-5029,3.2,20
38,"ESN 999 Metal Table Lamp, Black, Pack of 1",home & kitchen,Indoor Lighting,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41dzgAlYOvL._AC_UL320_.jpg,https://www.amazon.com/ESN-999-Flexible-Electric-Attached/dp/B07PDQMZ7G/ref=sr_1_327?qid=1679213949&s=kitchen&sr=1-327,4,"3,844"
